172.17.0.1 - - [23/Feb/2024:03:41:25 +0000] "GET /assets/imgs/footer/email.svg HTTP/1.1" 200 875 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:26 +0000] "GET /assets/imgs/footer/email.svg HTTP/1.1" 200 875 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:26 +0000] "GET /assets/imgs/bg-banner.jpg HTTP/1.1" 200 257081 "http://localhost/assets/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:26 +0000] "GET /assets/fonts/db_heavent.woff2 HTTP/1.1" 200 29976 "http://localhost/assets/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:34 +0000] "GET /edit-op-acc.html HTTP/1.1" 200 24688 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:34 +0000] "GET /assets/imgs/check.svg HTTP/1.1" 200 672 "http://localhost/edit-op-acc.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:34 +0000] "GET /assets/js/framework.js HTTP/1.1" 200 13336 "http://localhost/edit-op-acc.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:34 +0000] "GET /assets/js/script.js HTTP/1.1" 200 163 "http://localhost/edit-op-acc.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:34 +0000] "GET /assets/imgs/submit.svg HTTP/1.1" 200 724 "http://localhost/assets/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:34 +0000] "GET /assets/fonts/db_heavent_med_v3.2.woff2 HTTP/1.1" 200 31428 "http://localhost/assets/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:41:39 +0000] "GET /flutter_service_worker.js?v=216177410 HTTP/1.1" 404 555 "http://localhost/flutter_service_worker.js?v=216177410" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:03:44:42 +0000] "GET /register/ HTTP/1.1" 403 153 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:08 +0000] "GET /register/ HTTP/1.1" 403 153 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:21 +0000] "GET /home.html HTTP/1.1" 200 5002 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:21 +0000] "GET /assets/imgs/resume_btn.png HTTP/1.1" 304 0 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:22 +0000] "GET /home.html HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /register/form/preinfo.html HTTP/1.1" 200 188656 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /assets/imgs/resume_btn.svg HTTP/1.1" 200 37442 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /assets/imgs/open_acc_btn.svg HTTP/1.1" 200 27645 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /assets/imgs/slide.svg HTTP/1.1" 200 667 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /assets/imgs/mobile.svg HTTP/1.1" 200 1143 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /assets/imgs/email.svg HTTP/1.1" 200 882 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /assets/imgs/down.svg HTTP/1.1" 200 790 "http://localhost/assets/css/jquery-ui.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "GET /assets/fonts/db_heavent_li_v3.2.woff2 HTTP/1.1" 200 30148 "http://localhost/assets/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "POST /api/get-title-name HTTP/1.1" 404 153 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:03:47:24 +0000] "POST /api/current-page HTTP/1.1" 404 153 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:04:30:01 +0000] "GET /register/form/preinfo.html HTTP/1.1" 304 0 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:04:30:01 +0000] "POST /api/get-title-name HTTP/1.1" 404 153 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:04:30:01 +0000] "POST /api/current-page HTTP/1.1" 404 153 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:04:30:03 +0000] "GET /register/form/preinfo.html HTTP/1.1" 304 0 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:04:30:03 +0000] "POST /api/get-title-name HTTP/1.1" 404 153 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:04:30:03 +0000] "POST /api/current-page HTTP/1.1" 404 153 "http://localhost/register/form/preinfo.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
172.17.0.1 - - [23/Feb/2024:04:30:36 +0000] "GET /home.html HTTP/1.1" 200 5002 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:30:37 +0000] "GET /assets/imgs/resume_btn.png HTTP/1.1" 304 0 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:30:37 +0000] "GET /assets/css/bootstrap.min.css.map HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:30:38 +0000] "GET /flutter_service_worker.js?v=216177410 HTTP/1.1" 404 555 "http://localhost/flutter_service_worker.js?v=216177410" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:30:52 +0000] "GET /register HTTP/1.1" 301 169 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:30:52 +0000] "GET /register/ HTTP/1.1" 403 555 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:30:55 +0000] "GET /register/ HTTP/1.1" 403 555 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:30:56 +0000] "GET /register/ HTTP/1.1" 403 555 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /home.html HTTP/1.1" 200 5002 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/css/bootstrap.min.css HTTP/1.1" 200 121265 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/css/jquery.Thailand.min.css HTTP/1.1" 200 292 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/css/jquery-ui.css HTTP/1.1" 200 7300 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/css/style.css HTTP/1.1" 200 130622 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/js/jquery-3.4.1.min.js HTTP/1.1" 200 88147 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/js/jquery.form-validator-2.1.67.js HTTP/1.1" 200 92337 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/js/jquery-ui.js HTTP/1.1" 200 152090 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/js/ie10-viewport-bug-workaround.js HTTP/1.1" 200 716 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/js/ie-emulation-modes-warning.js HTTP/1.1" 200 2183 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:10 +0000] "GET /assets/js/app.js HTTP/1.1" 200 2175 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/imgs/logo-white.png HTTP/1.1" 200 75987 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/imgs/banner-openaccount.png HTTP/1.1" 200 108925 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/imgs/resume_btn.png HTTP/1.1" 200 19981 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/imgs/wait.gif HTTP/1.1" 200 1211 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/imgs/footer/tel.svg HTTP/1.1" 200 1055 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/imgs/footer/email.svg HTTP/1.1" 200 875 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/imgs/bg-banner.jpg HTTP/1.1" 200 257081 "http://localhost/assets/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:11 +0000] "GET /assets/fonts/db_heavent.woff2 HTTP/1.1" 200 29976 "http://localhost/assets/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.17.0.1 - - [23/Feb/2024:04:31:13 +0000] "GET /register/form/preinfo.html HTTP/1.1" 200 188656 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
